39 50 
 -0.086955 -0.08340600000000001 -0.079857 -0.076307 -0.072758 -0.069209 -0.06565900000000001 -0.06211 -0.058561 -0.055012 -0.05146200000000001 -0.047913 -0.044364 -0.040815 -0.037265 -0.033716 -0.030167000000000003 -0.026617000000000002 -0.023068 -0.019518999999999998 -0.01597 -0.01242 -0.008871 -0.005322 -0.001773 0.001777 0.005326 0.008875000000000001 0.012424 0.015975 0.019525 0.023075 0.026625 0.030175 0.033725000000000005 0.037265 0.040815 0.044365 0.047915 0.051465000000000004 0.055015 0.058565 0.062115000000000004 0.065665 0.069215 0.072765 0.076315 0.07986499999999999 0.083405 0.086955
 0.000549   2.8831820512820556e-07  3.624182051282054e-07  3.986182051282056e-07  4.1901820512820543e-07  4.3071820512820525e-07  4.366182051282055e-07  4.3861820512820563e-07  4.3741820512820554e-07  4.3321820512820565e-07  4.268182051282056e-07  4.1791820512820556e-07  4.0681820512820536e-07  3.9381820512820565e-07  3.7841820512820534e-07  3.6101820512820573e-07  3.4191820512820535e-07  3.212182051282057e-07  2.9901820512820573e-07  2.7531820512820543e-07  2.502182051282059e-07  2.2381820512820559e-07  1.9621820512820563e-07  1.6751820512820538e-07  1.3761820512820546e-07  1.0691820512820548e-07  7.501820512820563e-08  4.23182051282055e-08  9.018205128205541e-09  -2.4781794871794245e-08  -5.868179487179446e-08  -9.278179487179448e-08  -1.269817948717945e-07  -1.6098179487179453e-07  -1.947817948717943e-07  -2.2818179487179428e-07  -2.6118179487179443e-07  -2.9368179487179433e-07  -3.252817948717946e-07  -3.5598179487179435e-07  -3.8558179487179446e-07  -4.1378179487179425e-07  -4.4048179487179456e-07  -4.652817948717945e-07  -4.879817948717945e-07  -5.084817948717944e-07  -5.262817948717944e-07  -5.412817948717943e-07  -5.534817948717944e-07  -5.627817948717944e-07  -5.700817948717943e-07
 0.000733   2.8671820512820544e-07  3.595182051282054e-07  3.9551820512820557e-07  4.160182051282056e-07  4.2771820512820545e-07  4.3371820512820547e-07  4.357182051282056e-07  4.3451820512820553e-07  4.3041820512820544e-07  4.240182051282058e-07  4.1501820512820555e-07  4.042182051282056e-07  3.9111820512820566e-07  3.7571820512820535e-07  3.5841820512820553e-07  3.394182051282054e-07  3.1871820512820573e-07  2.9661820512820555e-07  2.7301820512820547e-07  2.479182051282055e-07  2.2161820512820542e-07  1.9411820512820568e-07  1.6541820512820586e-07  1.3571820512820553e-07  1.0491820512820555e-07  7.32182051282057e-08  4.051820512820558e-08  7.218205128205618e-09  -2.6381794871794365e-08  -6.028179487179437e-08  -9.428179487179438e-08  -1.283817948717944e-07  -1.6238179487179442e-07  -1.960817948717944e-07  -2.2948179487179438e-07  -2.6248179487179453e-07  -2.947817948717944e-07  -3.2638179487179446e-07  -3.5698179487179443e-07  -3.864817948717945e-07  -4.145817948717943e-07  -4.411817948717944e-07  -4.6598179487179436e-07  -4.886817948717946e-07  -5.089817948717944e-07  -5.267817948717945e-07  -5.417817948717943e-07  -5.537817948717946e-07  -5.629817948717944e-07  -5.701817948717946e-07
 0.000916   2.848182051282055e-07  3.5591820512820556e-07  3.919182051282057e-07  4.1231820512820556e-07  4.240182051282058e-07  4.301182051282056e-07  4.3221820512820557e-07  4.310182051282055e-07  4.270182051282056e-07  4.2051820512820575e-07  4.116182051282057e-07  4.0091820512820555e-07  3.879182051282054e-07  3.7261820512820575e-07  3.553182051282055e-07  3.364182051282056e-07  3.158182051282057e-07  2.9371820512820554e-07  2.7021820512820526e-07  2.452182051282055e-07  2.1901820512820565e-07  1.915182051282055e-07  1.6301820512820568e-07  1.3331820512820577e-07  1.0261820512820559e-07  7.091820512820574e-08  3.8318205128205625e-08  5.11820512820546e-09  -2.8381794871794304e-08  -6.218179487179451e-08  -9.618179487179453e-08  -1.3018179487179433e-07  -1.6408179487179455e-07  -1.9778179487179454e-07  -2.309817948717945e-07  -2.638817948717944e-07  -2.960817948717945e-07  -3.2758179487179455e-07  -3.581817948717945e-07  -3.875817948717944e-07  -4.155817948717946e-07  -4.421817948717945e-07  -4.667817948717944e-07  -4.893817948717944e-07  -5.096817948717945e-07  -5.273817948717945e-07  -5.421817948717944e-07  -5.541817948717944e-07  -5.632817948717945e-07  -5.702817948717946e-07
 0.001099   2.8271820512820556e-07  3.521182051282057e-07  3.878182051282056e-07  4.0821820512820546e-07  4.199182051282053e-07  4.261182051282053e-07  4.282182051282057e-07  4.270182051282056e-07  4.2321820512820574e-07  4.168182051282057e-07  4.0791820512820565e-07  3.972182051282059e-07  3.8441820512820537e-07  3.690182051282055e-07  3.519182051282057e-07  3.330182051282053e-07  3.126182051282055e-07  2.905182051282053e-07  2.6711820512820566e-07  2.422182051282057e-07  2.1601820512820542e-07  1.8861820512820548e-07  1.6021820512820547e-07  1.3061820512820557e-07  1.000182051282056e-07  6.841820512820556e-08  3.5918205128205656e-08  2.818205128205499e-09  -3.058179487179426e-08  -6.438179487179447e-08  -9.828179487179447e-08  -1.3218179487179448e-07  -1.6588179487179447e-07  -1.9948179487179445e-07  -2.326817948717944e-07  -2.6548179487179454e-07  -2.975817948717944e-07  -3.2908179487179445e-07  -3.594817948717944e-07  -3.887817948717945e-07  -4.1678179487179447e-07  -4.4318179487179455e-07  -4.677817948717943e-07  -4.902817948717945e-07  -5.103817948717945e-07  -5.279817948717944e-07  -5.427817948717944e-07  -5.545817948717944e-07  -5.636817948717945e-07  -5.704817948717944e-07
 0.0012820000000000002   2.804182051282056e-07  3.479182051282054e-07  3.834182051282057e-07  4.0371820512820576e-07  4.155182051282054e-07  4.216182051282056e-07  4.238182051282058e-07  4.227182051282055e-07  4.1901820512820543e-07  4.1261820512820537e-07  4.0401820512820557e-07  3.932182051282056e-07  3.805182051282057e-07  3.652182051282056e-07  3.482182051282056e-07  3.2941820512820547e-07  3.0901820512820563e-07  2.8711820512820547e-07  2.637182051282054e-07  2.3891820512820566e-07  2.128182051282056e-07  1.8551820512820546e-07  1.5721820512820566e-07  1.2771820512820557e-07  9.71182051282056e-08  6.561820512820556e-08  3.3218205128205665e-08  3.1820512820552296e-10  -3.3081794871794445e-08  -6.678179487179444e-08  -1.0048179487179443e-07  -1.3428179487179442e-07  -1.6798179487179442e-07  -2.014817948717944e-07  -2.3458179487179434e-07  -2.6718179487179446e-07  -2.9928179487179433e-07  -3.3058179487179456e-07  -3.608817948717945e-07  -3.901817948717944e-07  -4.1798179487179435e-07  -4.442817948717944e-07  -4.6878179487179457e-07  -4.911817948717943e-07  -5.111817948717944e-07  -5.286817948717944e-07  -5.433817948717945e-07  -5.550817948717943e-07  -5.639817948717945e-07  -5.705817948717944e-07
 0.0014650000000000002   2.780182051282054e-07  3.4351820512820547e-07  3.787182051282056e-07  3.990182051282056e-07  4.1081820512820566e-07  4.170182051282057e-07  4.1921820512820544e-07  4.1821820512820537e-07  4.145182051282057e-07  4.083182051282057e-07  3.998182051282057e-07  3.8911820512820593e-07  3.764182051282056e-07  3.6131820512820554e-07  3.4431820512820553e-07  3.256182051282056e-07  3.0531820512820557e-07  2.834182051282054e-07  2.6011820512820556e-07  2.355182051282054e-07  2.0941820512820577e-07  1.8231820512820564e-07  1.5411820512820564e-07  1.2471820512820555e-07  9.421820512820559e-08  6.271820512820555e-08  3.0518205128205674e-08  -2.381794871794468e-09  -3.558179487179442e-08  -6.918179487179462e-08  -1.0278179487179439e-07  -1.3658179487179439e-07  -1.7008179487179436e-07  -2.0348179487179454e-07  -2.3648179487179448e-07  -2.690817948717944e-07  -3.0098179487179446e-07  -3.3218179487179447e-07  -3.623817948717944e-07  -3.914817948717945e-07  -4.1928179487179445e-07  -4.454817948717945e-07  -4.6978179487179443e-07  -4.920817948717944e-07  -5.120817948717944e-07  -5.293817948717943e-07  -5.439817948717943e-07  -5.555817948717945e-07  -5.643817948717943e-07  -5.707817948717944e-07
 0.001648   2.7541820512820565e-07  3.3901820512820577e-07  3.7391820512820564e-07  3.942182051282057e-07  4.060182051282057e-07  4.1221820512820576e-07  4.145182051282057e-07  4.1361820512820545e-07  4.100182051282056e-07  4.0381820512820556e-07  3.9551820512820557e-07  3.848182051282058e-07  3.722182051282053e-07  3.5721820512820587e-07  3.4031820512820523e-07  3.2171820512820553e-07  3.014182051282059e-07  2.7971820512820576e-07  2.564182051282055e-07  2.3191820512820556e-07  2.0601820512820552e-07  1.789182051282054e-07  1.508182051282056e-07  1.2151820512820552e-07  9.111820512820557e-08  5.981820512820576e-08  2.7618205128205668e-08  -5.081794871794459e-09  -3.828179487179441e-08  -7.178179487179439e-08  -1.0528179487179436e-07  -1.3888179487179435e-07  -1.7228179487179432e-07  -2.0558179487179428e-07  -2.384817948717944e-07  -2.709817948717943e-07  -3.027817948717944e-07  -3.337817948717944e-07  -3.639817948717943e-07  -3.929817948717946e-07  -4.2058179487179455e-07  -4.466817948717944e-07  -4.708817948717943e-07  -4.930817948717943e-07  -5.128817948717945e-07  -5.301817948717943e-07  -5.445817948717945e-07  -5.560817948717946e-07  -5.647817948717944e-07  -5.709817948717944e-07
 0.001832   2.7281820512820546e-07  3.3441820512820585e-07  3.690182051282055e-07  3.8921820512820573e-07  4.0101820512820577e-07  4.074182051282054e-07  4.0961820512820557e-07  4.088182051282055e-07  4.053182051282059e-07  3.9921820512820563e-07  3.9091820512820565e-07  3.803182051282057e-07  3.678182051282054e-07  3.5291820512820576e-07  3.3611820512820576e-07  3.1761820512820586e-07  2.975182051282054e-07  2.758182051282057e-07  2.526182051282052e-07  2.283182051282057e-07  2.0241820512820567e-07  1.7551820512820556e-07  1.4741820512820556e-07  1.183182051282057e-07  8.801820512820555e-08  5.681820512820553e-08  2.471820512820545e-08  -7.981794871794254e-09  -4.0981794871794403e-08  -7.438179487179437e-08  -1.0778179487179455e-07  -1.411817948717943e-07  -1.7458179487179428e-07  -2.0768179487179443e-07  -2.4048179487179436e-07  -2.7288179487179425e-07  -3.045817948717945e-07  -3.354817948717945e-07  -3.6558179487179444e-07  -3.944817948717945e-07  -4.2198179487179444e-07  -4.4788179487179427e-07  -4.719817948717944e-07  -4.940817948717946e-07  -5.137817948717943e-07  -5.309817948717944e-07  -5.452817948717944e-07  -5.566817948717944e-07  -5.651817948717944e-07  -5.711817948717944e-07
 0.0020150000000000003   2.7021820512820526e-07  3.299182051282057e-07  3.6421820512820555e-07  3.8431820512820557e-07  3.961182051282056e-07  4.024182051282059e-07  4.0481820512820563e-07  4.0401820512820557e-07  4.006182051282053e-07  3.945182051282059e-07  3.863182051282053e-07  3.75818205128206e-07  3.634182051282059e-07  3.4861820512820564e-07  3.3191820512820545e-07  3.1351820512820534e-07  2.9351820512820595e-07  2.719182051282056e-07  2.4881820512820535e-07  2.2451820512820585e-07  1.9881820512820582e-07  1.7211820512820572e-07  1.4411820512820553e-07  1.1501820512820546e-07  8.491820512820553e-08  5.371820512820551e-08  2.1818205128205656e-08  -1.0781794871794464e-08  -4.3681794871794395e-08  -7.698179487179436e-08  -1.1028179487179432e-07  -1.435817948717945e-07  -1.7688179487179445e-07  -2.098817948717944e-07  -2.425817948717945e-07  -2.747817948717944e-07  -3.0638179487179444e-07  -3.371817948717944e-07  -3.6708179487179434e-07  -3.958817948717944e-07  -4.2328179487179454e-07  -4.4908179487179436e-07  -4.731817948717945e-07  -4.950817948717944e-07  -5.146817948717944e-07  -5.316817948717944e-07  -5.458817948717944e-07  -5.571817948717944e-07  -5.655817948717944e-07  -5.713817948717944e-07
 0.002198   2.6751820512820527e-07  3.254182051282056e-07  3.593182051282058e-07  3.793182051282052e-07  3.9111820512820566e-07  3.974182051282055e-07  3.999182051282059e-07  3.9911820512820584e-07  3.958182051282054e-07  3.8991820512820557e-07  3.817182051282054e-07  3.7131820512820544e-07  3.590182051282056e-07  3.4431820512820553e-07  3.2771820512820556e-07  3.0941820512820566e-07  2.8951820512820565e-07  2.680182051282055e-07  2.450182051282055e-07  2.2081820512820578e-07  1.9521820512820555e-07  1.6861820512820567e-07  1.4071820512820548e-07  1.1171820512820563e-07  8.17182051282055e-08  5.06182051282057e-08  1.8818205128205642e-08  -1.3581794871794463e-08  -4.648179487179439e-08  -7.958179487179434e-08  -1.127817948717945e-07  -1.4598179487179446e-07  -1.791817948717944e-07  -2.1208179487179434e-07  -2.4468179487179446e-07  -2.7678179487179433e-07  -3.0818179487179436e-07  -3.3898179487179456e-07  -3.6878179487179447e-07  -3.973817948717943e-07  -4.2468179487179443e-07  -4.5038179487179446e-07  -4.7428179487179435e-07  -4.960817948717943e-07  -5.155817948717943e-07  -5.324817948717943e-07  -5.465817948717945e-07  -5.576817948717945e-07  -5.659817948717945e-07  -5.716817948717945e-07
 0.002381   2.649182051282055e-07  3.210182051282057e-07  3.5451820512820545e-07  3.7431820512820567e-07  3.861182051282057e-07  3.9251820512820534e-07  3.950182051282053e-07  3.943182051282055e-07  3.9101820512820586e-07  3.8521820512820543e-07  3.7711820512820546e-07  3.668182051282053e-07  3.5451820512820545e-07  3.400182051282054e-07  3.2351820512820524e-07  3.0521820512820577e-07  2.855182051282058e-07  2.6411820512820544e-07  2.412182051282056e-07  2.171182051282053e-07  1.916182051282057e-07  1.6501820512820583e-07  1.3731820512820565e-07  1.085182051282056e-07  7.851820512820568e-08  4.7618205128205477e-08  1.5818205128205417e-08  -1.648179487179447e-08  -4.9181794871794384e-08  -8.218179487179453e-08  -1.1528179487179448e-07  -1.4838179487179443e-07  -1.8138179487179436e-07  -2.142817948717945e-07  -2.466817948717944e-07  -2.7868179487179426e-07  -3.100817948717943e-07  -3.4068179487179426e-07  -3.7028179487179437e-07  -3.988817948717944e-07  -4.260817948717943e-07  -4.5168179487179434e-07  -4.7538179487179443e-07  -4.970817948717946e-07  -5.164817948717943e-07  -5.332817948717943e-07  -5.472817948717945e-07  -5.582817948717945e-07  -5.663817948717945e-07  -5.718817948717943e-07
 0.0025640000000000003   2.622182051282055e-07  3.166182051282058e-07  3.496182051282057e-07  3.693182051282057e-07  3.8111820512820533e-07  3.875182051282058e-07  3.900182051282058e-07  3.8951820512820554e-07  3.862182051282055e-07  3.805182051282057e-07  3.7251820512820553e-07  3.623182051282056e-07  3.5011820512820555e-07  3.356182051282055e-07  3.1931820512820577e-07  3.011182051282057e-07  2.814182051282057e-07  2.6011820512820556e-07  2.3741820512820534e-07  2.1341820512820565e-07  1.8801820512820586e-07  1.6151820512820578e-07  1.339182051282056e-07  1.0521820512820557e-07  7.531820512820565e-08  4.4518205128205456e-08  1.2918205128205623e-08  -1.9281794871794467e-08  -5.198179487179438e-08  -8.488179487179453e-08  -1.1778179487179446e-07  -1.507817948717944e-07  -1.8368179487179432e-07  -2.1638179487179445e-07  -2.4878179487179435e-07  -2.805817948717944e-07  -3.1188179487179443e-07  -3.423817948717944e-07  -3.719817948717945e-07  -4.003817948717943e-07  -4.273817948717944e-07  -4.5288179487179443e-07  -4.765817948717943e-07  -4.981817948717944e-07  -5.173817948717944e-07  -5.340817948717944e-07  -5.478817948717944e-07  -5.587817948717946e-07  -5.667817948717945e-07  -5.720817948717945e-07
 0.002747   2.596182051282053e-07  3.122182051282059e-07  3.448182051282058e-07  3.6441820512820556e-07  3.761182051282058e-07  3.8251820512820544e-07  3.8511820512820563e-07  3.846182051282054e-07  3.815182051282058e-07  3.75818205128206e-07  3.679182051282056e-07  3.578182051282055e-07  3.4571820512820564e-07  3.313182051282054e-07  3.1501820512820566e-07  2.970182051282056e-07  2.774182051282054e-07  2.562182051282059e-07  2.3361820512820547e-07  2.0971820512820558e-07  1.844182051282056e-07  1.5801820512820572e-07  1.3051820512820556e-07  1.0191820512820574e-07  7.211820512820541e-08  4.1418205128205646e-08  9.918205128205609e-09  -2.218179487179426e-08  -5.4681794871794374e-08  -8.748179487179451e-08  -1.2028179487179443e-07  -1.5318179487179436e-07  -1.8598179487179429e-07  -2.185817948717944e-07  -2.508817948717945e-07  -2.8258179487179434e-07  -3.1368179487179435e-07  -3.440817948717943e-07  -3.735817948717944e-07  -4.018817948717944e-07  -4.287817948717943e-07  -4.5418179487179453e-07  -4.776817948717944e-07  -4.991817948717943e-07  -5.182817948717943e-07  -5.348817948717945e-07  -5.485817948717944e-07  -5.593817948717944e-07  -5.671817948717945e-07  -5.723817948717943e-07
 0.002931   2.569182051282053e-07  3.0791820512820576e-07  3.400182051282054e-07  3.594182051282056e-07  3.7111820512820543e-07  3.776182051282057e-07  3.802182051282055e-07  3.7981820512820545e-07  3.7671820512820585e-07  3.7111820512820543e-07  3.6331820512820527e-07  3.5331820512820536e-07  3.412182051282055e-07  3.270182051282053e-07  3.1081820512820535e-07  2.929182051282055e-07  2.734182051282055e-07  2.523182051282054e-07  2.298182051282056e-07  2.0591820512820572e-07  1.8081820512820532e-07  1.5451820512820567e-07  1.2711820512820573e-07  9.86182051282055e-08  6.89182051282056e-08  3.841820512820542e-08  6.918205128205595e-09  -2.508179487179448e-08  -5.748179487179437e-08  -9.008179487179449e-08  -1.2288179487179442e-07  -1.5568179487179455e-07  -1.8828179487179425e-07  -2.2078179487179457e-07  -2.5288179487179444e-07  -2.845817948717945e-07  -3.155817948717945e-07  -3.4588179487179444e-07  -3.751817948717943e-07  -4.033817948717945e-07  -4.301817948717944e-07  -4.553817948717944e-07  -4.788817948717943e-07  -5.001817948717946e-07  -5.192817948717946e-07  -5.356817948717945e-07  -5.492817948717943e-07  -5.598817948717944e-07  -5.676817948717944e-07  -5.725817948717945e-07
 0.003114   2.5431820512820555e-07  3.0371820512820545e-07  3.352182051282059e-07  3.5451820512820545e-07  3.662182051282057e-07  3.7261820512820575e-07  3.7531820512820574e-07  3.749182051282053e-07  3.719182051282055e-07  3.664182051282057e-07  3.5871820512820534e-07  3.4881820512820566e-07  3.368182051282052e-07  3.227182051282056e-07  3.0661820512820545e-07  2.888182051282054e-07  2.693182051282054e-07  2.4841820512820574e-07  2.2601820512820533e-07  2.0221820512820566e-07  1.7721820512820547e-07  1.5101820512820562e-07  1.237182051282057e-07  9.531820512820567e-08  6.581820512820557e-08  3.531820512820561e-08  4.018205128205589e-09  -2.7881794871794266e-08  -6.018179487179436e-08  -9.278179487179448e-08  -1.253817948717944e-07  -1.580817948717943e-07  -1.9058179487179442e-07  -2.2298179487179452e-07  -2.549817948717944e-07  -2.864817948717944e-07  -3.173817948717944e-07  -3.4758179487179436e-07  -3.7678179487179443e-07  -4.048817948717944e-07  -4.315817948717945e-07  -4.566817948717943e-07  -4.799817948717944e-07  -5.012817948717945e-07  -5.201817948717944e-07  -5.364817948717944e-07  -5.499817948717945e-07  -5.604817948717945e-07  -5.680817948717944e-07  -5.728817948717946e-07
 0.003297   2.5161820512820556e-07  2.9951820512820556e-07  3.3051820512820534e-07  3.496182051282057e-07  3.6131820512820554e-07  3.677182051282056e-07  3.704182051282056e-07  3.7011820512820535e-07  3.6721820512820577e-07  3.618182051282058e-07  3.541182051282054e-07  3.4431820512820553e-07  3.324182051282057e-07  3.183182051282057e-07  3.0241820512820556e-07  2.847182051282057e-07  2.6531820512820553e-07  2.4451820512820566e-07  2.2221820512820547e-07  1.985182051282056e-07  1.7361820512820563e-07  1.4751820512820557e-07  1.2031820512820543e-07  9.201820512820542e-08  6.261820512820554e-08  3.221820512820559e-08  1.0182051282055756e-09  -3.0781794871794484e-08  -6.298179487179457e-08  -9.538179487179447e-08  -1.2788179487179437e-07  -1.604817948717945e-07  -1.9288179487179438e-07  -2.2518179487179448e-07  -2.5698179487179454e-07  -2.884817948717946e-07  -3.1928179487179435e-07  -3.492817948717945e-07  -3.7838179487179455e-07  -4.0638179487179454e-07  -4.328817948717944e-07  -4.579817948717944e-07  -4.811817948717944e-07  -5.022817948717943e-07  -5.210817948717945e-07  -5.372817948717944e-07  -5.506817948717946e-07  -5.610817948717945e-07  -5.684817948717944e-07  -5.730817948717944e-07
 0.00348   2.4901820512820536e-07  2.9531820512820566e-07  3.259182051282054e-07  3.448182051282058e-07  3.563182051282056e-07  3.6281820512820586e-07  3.6561820512820565e-07  3.6531820512820584e-07  3.624182051282054e-07  3.571182051282052e-07  3.495182051282055e-07  3.3981820512820583e-07  3.280182051282058e-07  3.140182051282056e-07  2.9821820512820567e-07  2.805182051282058e-07  2.6131820512820565e-07  2.406182051282056e-07  2.183182051282058e-07  1.9481820512820552e-07  1.7001820512820578e-07  1.4401820512820573e-07  1.169182051282056e-07  8.87182051282056e-08  5.941820512820573e-08  2.9218205128205577e-08  -1.8817948717944306e-09  -3.358179487179448e-08  -6.568179487179457e-08  -9.798179487179445e-08  -1.3038179487179456e-07  -1.6288179487179446e-07  -1.9518179487179434e-07  -2.2728179487179442e-07  -2.5908179487179427e-07  -2.903817948717945e-07  -3.210817948717945e-07  -3.509817948717944e-07  -3.7998179487179446e-07  -4.0788179487179444e-07  -4.342817948717945e-07  -4.591817948717945e-07  -4.822817948717943e-07  -5.032817948717946e-07  -5.219817948717945e-07  -5.380817948717945e-07  -5.513817948717944e-07  -5.615817948717943e-07  -5.688817948717945e-07  -5.733817948717944e-07
